offense,defense,hfa,sepa
Western Kentucky,Florida International,1,0.7908370211133469
Western Kentucky,Florida International,1,-0.6421505306649413
Western Kentucky,Florida International,1,1.554994006708415
Western Kentucky,Florida International,1,0.41473984985504675
Western Kentucky,Florida International,1,-0.7144158444448312
Florida International,Western Kentucky,-1,-0.03931296624748826
Florida International,Western Kentucky,-1,-0.4106177339455275
Florida International,Western Kentucky,-1,-0.5907396823788866
Florida International,Western Kentucky,-1,2.3180632661174387
Florida International,Western Kentucky,-1,-0.6421505306649413
Florida International,Western Kentucky,-1,-0.8646705500480635
Western Kentucky,Florida International,1,-0.34129233474226683
Florida International,Western Kentucky,-1,0.1124116966440587
Florida International,Western Kentucky,-1,0.6784253244692886
Florida International,Western Kentucky,-1,-0.3398223774539517
Florida International,Western Kentucky,-1,1.008652943637173
Florida International,Western Kentucky,-1,0.6085623173623154
Florida International,Western Kentucky,-1,-0.18956767185072
Florida International,Western Kentucky,-1,-0.8646705500480636
Florida International,Western Kentucky,-1,1.9670816979422565
Florida International,Western Kentucky,-1,0.1124116966440587
Florida International,Western Kentucky,-1,-0.8646705500480636
Purdue,Florida Atlantic,1,0.5903918731571307
Purdue,Florida Atlantic,1,1.70368049715682
Purdue,Florida Atlantic,1,-0.6421505306649418
Purdue,Florida Atlantic,1,-0.1895676718507202
Florida Atlantic,Purdue,-1,0.41473984985504764
Florida Atlantic,Purdue,-1,-0.8646705500480634
Purdue,Florida Atlantic,1,-0.7924052362681735
South Alabama,Louisiana Tech,1,1.1553864286154103
South Alabama,Louisiana Tech,1,1.0951181797945044
South Alabama,Louisiana Tech,1,1.5214057934057883
South Alabama,Louisiana Tech,1,-0.3398223774539515
Louisiana Tech,South Alabama,-1,0.4900770830571839
Louisiana Tech,South Alabama,-1,1.7036804971568202
Louisiana Tech,South Alabama,-1,0.2630151869635009
Louisiana Tech,South Alabama,-1,-1.165528745970738
Louisiana Tech,South Alabama,-1,-0.6421505306649413
Louisiana Tech,South Alabama,-1,1.3712493456690678
Louisiana Tech,South Alabama,-1,-0.33982237745395194
Louisiana Tech,South Alabama,-1,-0.5626911815532849
Louisiana Tech,South Alabama,-1,1.8770952411599304
Louisiana Tech,South Alabama,-1,-1.095854562051267
Louisiana Tech,South Alabama,-1,-0.8646705500480634
Louisiana Tech,South Alabama,-1,0.46762065542941733
Louisiana Tech,South Alabama,-1,3.1348467477175124
Louisiana Tech,South Alabama,-1,-1.2446393103661837
South Alabama,Louisiana Tech,1,-0.18809771456240554
South Alabama,Louisiana Tech,1,0.9789347356757524
South Alabama,Louisiana Tech,1,-0.7924052362681734
South Alabama,Louisiana Tech,1,-0.8646705500480635
Louisiana Tech,South Alabama,-1,0.5649945554582796
Louisiana Tech,South Alabama,-1,0.5301236243362251
Louisiana Tech,South Alabama,-1,0.7152492610615118
Louisiana Tech,South Alabama,-1,-0.1066869436991964
Louisiana Tech,South Alabama,-1,-0.1895676718507202
Louisiana Tech,South Alabama,-1,-1.166649918542842
South Alabama,Louisiana Tech,1,0.9128434760434732
South Alabama,Louisiana Tech,1,-0.34129233474226695
South Alabama,Louisiana Tech,1,1.374672308427551
South Alabama,Louisiana Tech,1,-0.33982237745395194
Miami,Middle Tennessee,1,-0.6421505306649413
Miami,Middle Tennessee,1,-0.6421505306649413
Miami,Middle Tennessee,1,-0.6421505306649413
Miami,Middle Tennessee,1,-0.8646705500480636
Miami,Middle Tennessee,1,-0.8912490935853505
Memphis,North Texas,1,0.5649945554582796
Memphis,North Texas,1,0.7123983280872566
Memphis,North Texas,1,-0.1895676718507202
Memphis,North Texas,1,0.5664645127465944
Memphis,North Texas,1,0.1038360107249412
Memphis,North Texas,1,-0.33982237745395194
Memphis,North Texas,1,1.1306593985672988
Memphis,North Texas,1,-0.039312966247488035
North Texas,Memphis,-1,-0.03931296624748826
North Texas,Memphis,-1,-0.8646705500480634
Memphis,North Texas,1,0.26448514425181613
Memphis,North Texas,1,0.8306330355426887
Memphis,North Texas,1,0.9731117248643784
Memphis,North Texas,1,0.7908370211133473
Memphis,North Texas,1,0.41473984985504675
Memphis,North Texas,1,1.096686394949331
North Texas,Memphis,-1,0.6085623173623154
North Texas,Memphis,-1,-0.9441298991597203
Memphis,North Texas,1,-0.18956767185072
Memphis,North Texas,1,0.9186664868548469
Memphis,North Texas,1,-0.18809771456240543
Memphis,North Texas,1,-2.0732855934595995
North Texas,Memphis,-1,-0.6421505306649415
North Texas,Memphis,-1,-0.6421505306649411
North Texas,Memphis,-1,1.310981096848162
Memphis,North Texas,1,0.56499455545828
Memphis,North Texas,1,-0.8646705500480636
Memphis,North Texas,1,1.0905130157031306
Memphis,North Texas,1,0.2630151869635009
Memphis,North Texas,1,-0.4124364759500525
Memphis,North Texas,1,0.878520103990678
Memphis,North Texas,1,0.7703647867217831
Memphis,North Texas,1,0.9128434760434732
Memphis,North Texas,1,-0.4915470403454987
Memphis,North Texas,1,-0.11010832273906379
North Texas,Memphis,-1,-0.1895676718507202
North Texas,Memphis,-1,1.4052223492870364
North Texas,Memphis,-1,-0.18809771456240565
Houston,Rice,1,-0.33982237745395205
Houston,Rice,1,-0.5626911815532846
Houston,Rice,1,1.0951181797945044
Houston,Rice,1,-0.11010832273906379
Rice,Houston,-1,1.15538642861541
Rice,Houston,-1,0.9128434760434729
Rice,Houston,-1,-0.6421505306649415
Boise State,UTEP,-1,-0.6421505306649413
Boise State,UTEP,-1,-0.8646705500480636
Boise State,UTEP,-1,-3.6499039468855776
Boise State,UTEP,-1,0.5649945554582796
Boise State,UTEP,-1,0.22584246565506727
Boise State,UTEP,-1,-0.6421505306649413
Boise State,UTEP,-1,-0.8646705500480636
Boise State,UTEP,-1,3.2105015778698247
Boise State,UTEP,-1,0.715249261061512
UTEP,Boise State,1,-0.6421505306649413
UTEP,Boise State,1,-0.4120876912338425
Boise State,UTEP,-1,-0.6421505306649415
Boise State,UTEP,-1,-0.4120876912338427
Boise State,UTEP,-1,-0.45258285881422156
Boise State,UTEP,-1,-1.3172534088622845
UTEP,Boise State,1,0.8583982380339412
UTEP,Boise State,1,-0.7924052362681735
UTEP,Boise State,1,-0.562342396837074
UTEP,Boise State,1,0.6859170669220265
Charlotte,UTEP,1,0.7152492610615118
Charlotte,UTEP,1,-0.6421505306649413
Charlotte,UTEP,1,0.1922198304719258
Charlotte,UTEP,1,0.013567839326881215
Charlotte,UTEP,1,2.408049722899765
Charlotte,UTEP,1,-0.039312966247488035
Charlotte,UTEP,1,-0.2603630283422955
UTEP,Charlotte,-1,0.6085623173623154
UTEP,Charlotte,-1,-0.18956767185072043
UTEP,Charlotte,-1,0.013567839326881437
UTEP,Charlotte,-1,1.7095009487551232
UTEP,Charlotte,-1,-0.7924052362681733
UTEP,Charlotte,-1,-0.8646705500480636
UTEP,Charlotte,-1,2.5081810562504896
UTEP,Charlotte,-1,0.1124116966440587
UTEP,Charlotte,-1,0.6784253244692882
UTEP,Charlotte,-1,0.4147398498550472
UTEP,Charlotte,-1,-0.562691181553284
UTEP,Charlotte,-1,-0.8912490935853508
UTEP,Charlotte,-1,1.6477627426459032
Charlotte,UTEP,1,0.7152492610615118
Charlotte,UTEP,1,-0.8646705500480636
Charlotte,UTEP,1,0.7579836063488672
Charlotte,UTEP,1,-3.8106541455041736
Charlotte,UTEP,1,-1.5469674635771733
Charlotte,UTEP,1,0.19187104575571512
UTEP,Charlotte,-1,0.7305687722924412
UTEP,Charlotte,-1,0.1124116966440587
UTEP,Charlotte,-1,0.8607000282203199
UTEP,Charlotte,-1,-0.6421505306649413
UTEP,Charlotte,-1,0.040495167580378855
UTEP,Charlotte,-1,1.4527606330188152
UTEP,Charlotte,-1,4.511504709835194
UTEP,Charlotte,-1,-0.18956767185072043
UTEP,Charlotte,-1,-0.8646705500480638
Charlotte,UTEP,1,3.0328320382101666
UTEP,Charlotte,-1,1.8496804071035042
UTEP,Charlotte,-1,0.668830566183221
UTEP,Charlotte,-1,-0.1895676718507202
UTEP,Charlotte,-1,0.04161634015248339
Charlotte,UTEP,1,0.668830566183221
Charlotte,UTEP,1,-0.6421505306649413
Charlotte,UTEP,1,-0.6421505306649413
Florida International,New Mexico State,-1,0.11241169664405848
Florida International,New Mexico State,-1,0.9224382343295405
Florida International,New Mexico State,-1,-0.6421505306649414
Florida International,New Mexico State,-1,1.3727193029573828
Florida International,New Mexico State,-1,-0.03931296624748826
Florida International,New Mexico State,-1,0.41473984985504764
Florida International,New Mexico State,-1,0.5598418322976455
Florida International,New Mexico State,-1,-0.6421505306649413
Florida International,New Mexico State,-1,3.30896320408473
Florida International,New Mexico State,-1,-0.9441298991597193
New Mexico State,Florida International,1,-0.49154704034549934
New Mexico State,Florida International,1,-0.8646705500480634
Florida International,New Mexico State,-1,-0.7129458871565169
Florida International,New Mexico State,-1,1.5713441251904576
Florida International,New Mexico State,-1,-0.9426599418714052
Florida International,New Mexico State,-1,-0.8646705500480634
New Mexico State,Florida International,1,-0.4915470403454988
New Mexico State,Florida International,1,-0.6421505306649413
New Mexico State,Florida International,1,0.04049516758037908
New Mexico State,Florida International,1,-0.4390150194873399
New Mexico State,Florida International,1,1.8315074036852494
New Mexico State,Florida International,1,-0.3398223774539524
New Mexico State,Florida International,1,-0.8646705500480634
Florida International,New Mexico State,-1,0.41473984985504764
Florida International,New Mexico State,-1,0.1938224675072675
Florida International,New Mexico State,-1,0.4132698925667331
Florida International,New Mexico State,-1,0.7421165360486768
Florida International,New Mexico State,-1,-0.3398223774539515
Florida International,New Mexico State,-1,-0.3398223774539515
Florida International,New Mexico State,-1,-1.01639521293961
New Mexico State,Florida International,1,-0.7924052362681739
New Mexico State,Florida International,1,-1.3183745814343886
New Mexico State,Florida International,1,3.448440950069004
New Mexico State,Florida International,1,0.2644851442518159
New Mexico State,Florida International,1,-0.6421505306649413
New Mexico State,Florida International,1,0.040495167580378855
New Mexico State,Florida International,1,-0.037843008959173696
New Mexico State,Florida International,1,2.13153632592293
New Mexico State,Florida International,1,0.7908370211133471
New Mexico State,Florida International,1,-0.03931296624748848
New Mexico State,Florida International,1,-0.562342396837074
New Mexico State,Florida International,1,-0.8912490935853505
North Texas,Florida Atlantic,1,0.5649945554582794
North Texas,Florida Atlantic,1,-0.4900770830571842
North Texas,Florida Atlantic,1,-1.0167439976558206
North Texas,Florida Atlantic,1,2.1153833980753203
North Texas,Florida Atlantic,1,0.5649945554582798
North Texas,Florida Atlantic,1,0.1038360107249412
North Texas,Florida Atlantic,1,-0.9426599418714057
North Texas,Florida Atlantic,1,0.040146382864168384
North Texas,Florida Atlantic,1,2.850206966024309
North Texas,Florida Atlantic,1,-0.03931296624748892
North Texas,Florida Atlantic,1,1.883268620406132
Florida Atlantic,North Texas,-1,0.668830566183221
Florida Atlantic,North Texas,-1,-0.6421505306649413
Florida Atlantic,North Texas,-1,1.859275165389572
Florida Atlantic,North Texas,-1,0.7908370211133469
Florida Atlantic,North Texas,-1,-0.8646705500480638
Florida Atlantic,North Texas,-1,-0.8912490935853508
North Texas,Florida Atlantic,1,-0.1895676718507202
North Texas,Florida Atlantic,1,1.3464240577544453
North Texas,Florida Atlantic,1,-0.1895676718507202
Florida Atlantic,North Texas,-1,-0.2603630283422954
Middle Tennessee,UT San Antonio,1,-0.6421505306649413
Middle Tennessee,UT San Antonio,1,2.7103804353238243
Middle Tennessee,UT San Antonio,1,-0.18956767185071977
Middle Tennessee,UT San Antonio,1,-1.0149252556512955
Middle Tennessee,UT San Antonio,1,-0.3398223774539523
Middle Tennessee,UT San Antonio,1,-0.7144158444448315
Middle Tennessee,UT San Antonio,1,0.5649945554582798
Middle Tennessee,UT San Antonio,1,0.1038360107249412
Middle Tennessee,UT San Antonio,1,-0.6421505306649418
Middle Tennessee,UT San Antonio,1,1.7372687104594462
Middle Tennessee,UT San Antonio,1,0.7908370211133473
Middle Tennessee,UT San Antonio,1,-0.1895676718507202
Middle Tennessee,UT San Antonio,1,-0.8646705500480638
Middle Tennessee,UT San Antonio,1,-0.6421505306649413
Middle Tennessee,UT San Antonio,1,0.34247453607515776
Middle Tennessee,UT San Antonio,1,1.8210817879955723
Middle Tennessee,UT San Antonio,1,-0.6421505306649413
Middle Tennessee,UT San Antonio,1,-0.8646705500480634
Middle Tennessee,UT San Antonio,1,-0.6421505306649413
Middle Tennessee,UT San Antonio,1,-0.41061773394552736
UT San Antonio,Middle Tennessee,-1,-0.6421505306649413
UT San Antonio,Middle Tennessee,-1,-0.8646705500480636
UT San Antonio,Middle Tennessee,-1,2.1756516468962257
UT San Antonio,Middle Tennessee,-1,-0.037843008959173474
UT San Antonio,Middle Tennessee,-1,0.8889482788934262
UT San Antonio,Middle Tennessee,-1,-0.037843008959173474
Middle Tennessee,UT San Antonio,1,-0.49007708305718434
Middle Tennessee,UT San Antonio,1,-0.6421505306649414
Middle Tennessee,UT San Antonio,1,-0.8646705500480635
Middle Tennessee,UT San Antonio,1,0.46762065542941733
Middle Tennessee,UT San Antonio,1,0.2644851442518159
Middle Tennessee,UT San Antonio,1,0.7699488086404065
Rice,UAB,1,0.11241169664405826
Rice,UAB,1,0.8004317793994147
Rice,UAB,1,1.7022105398685052
Rice,UAB,1,-0.6421505306649413
Rice,UAB,1,-0.8646705500480638
Rice,UAB,1,2.237389853005446
Rice,UAB,1,-0.3398223774539515
Rice,UAB,1,-0.7144158444448321
Rice,UAB,1,-0.7409943879821181
Rice,UAB,1,-0.4915470403454991
UAB,Rice,-1,0.7908370211133471
UAB,Rice,-1,0.7305687722924414
UAB,Rice,-1,-0.4915470403454991
UAB,Rice,-1,0.3435957086472621
Rice,UAB,1,-0.4915470403454988
Rice,UAB,1,-0.7144158444448315
UAB,Rice,-1,-0.6421505306649413
UAB,Rice,-1,0.11241169664405848
UAB,Rice,-1,0.4961506207182569
UAB,Rice,-1,0.6085623173623151
UAB,Rice,-1,0.668830566183221
UAB,Rice,-1,0.7167192183498265
UAB,Rice,-1,0.8669739239530583
UAB,Rice,-1,0.34247453607515776
Rice,UAB,1,-0.039312966247488146
Rice,UAB,1,0.646405326321489
Rice,UAB,1,0.41473984985504764
Rice,UAB,1,1.4851309996014417
Rice,UAB,1,1.2773928835455362
Rice,UAB,1,0.20092819613806956
Troy,Western Kentucky,-1,-0.6421505306649411
Troy,Western Kentucky,-1,0.1907498731836108
Troy,Western Kentucky,-1,1.4847806311666147
Troy,Western Kentucky,-1,-0.1895676718507202
Troy,Western Kentucky,-1,-0.8646705500480634
Troy,Western Kentucky,-1,-0.8912490935853505
Troy,Western Kentucky,-1,2.980337246457733
Troy,Western Kentucky,-1,-0.4915470403454987
Troy,Western Kentucky,-1,-0.8646705500480634
Western Kentucky,Troy,1,0.4147398498550475
Western Kentucky,Troy,1,2.2073228603278148
Western Kentucky,Troy,1,0.26448514425181546
Western Kentucky,Troy,1,-0.5641611388415995
Troy,Western Kentucky,-1,0.11241169664405826
Troy,Western Kentucky,-1,0.740163530578509
Troy,Western Kentucky,-1,0.2630151869635009
Troy,Western Kentucky,-1,1.0746459454029407
Troy,Western Kentucky,-1,-0.49007708305718367
Troy,Western Kentucky,-1,0.3421257513589473
Troy,Western Kentucky,-1,1.06079480774171
Troy,Western Kentucky,-1,-0.6421505306649422
Florida International,Connecticut,1,-0.3398223774539523
Florida International,Connecticut,1,0.9483846948162676
Florida International,Connecticut,1,0.41326989256673285
Florida International,Connecticut,1,1.59322180598293
Florida International,Connecticut,1,-0.8646705500480638
Florida International,Connecticut,1,0.0
Connecticut,Florida International,-1,0.11241169664405826
Connecticut,Florida International,-1,0.6784253244692886
Connecticut,Florida International,-1,-0.6421505306649413
Connecticut,Florida International,-1,-0.714067059728621
Connecticut,Florida International,-1,2.695348680048319
Connecticut,Florida International,-1,-0.34129233474226695
Connecticut,Florida International,-1,-1.5484374208654885
Connecticut,Florida International,-1,-0.562342396837074
Connecticut,Florida International,-1,3.380494942833068
Florida International,Connecticut,1,-0.03931296624748826
Florida International,Connecticut,1,-0.8646705500480636
Florida International,Connecticut,1,1.8770952411599304
Florida International,Connecticut,1,0.2630151869635009
Florida International,Connecticut,1,-0.8646705500480634
Florida International,Connecticut,1,-0.5892697250905718
UTEP,Louisiana Tech,-1,0.7152492610615118
UTEP,Louisiana Tech,-1,0.13585600887274096
UTEP,Louisiana Tech,-1,-0.7924052362681735
UTEP,Louisiana Tech,-1,-0.6421505306649413
UTEP,Louisiana Tech,-1,0.11241169664405848
UTEP,Louisiana Tech,-1,0.9827064831504462
UTEP,Louisiana Tech,-1,-0.4915470403454988
UTEP,Louisiana Tech,-1,-0.8646705500480635
UTEP,Louisiana Tech,-1,0.3155472078216599
UTEP,Louisiana Tech,-1,2.440069721047564
UTEP,Louisiana Tech,-1,-0.3412923347422665
UTEP,Louisiana Tech,-1,1.1321293558556138
UTEP,Louisiana Tech,-1,0.7152492610615115
UTEP,Louisiana Tech,-1,0.19759421498196117
UTEP,Louisiana Tech,-1,-0.18956767185071977
UTEP,Louisiana Tech,-1,-0.11010832273906379
UTEP,Louisiana Tech,-1,1.0287748095939104
UTEP,Louisiana Tech,-1,-0.1895676718507202
UTEP,Louisiana Tech,-1,-0.8646705500480634
UTEP,Louisiana Tech,-1,-0.8912490935853503
Louisiana Tech,UTEP,1,-0.6421505306649415
Louisiana Tech,UTEP,1,0.34247453607515754
Louisiana Tech,UTEP,1,4.680148713767803
UTEP,Louisiana Tech,-1,-0.6421505306649413
UTEP,Louisiana Tech,-1,-0.8646705500480636
UTEP,Louisiana Tech,-1,-0.6421505306649413
UTEP,Louisiana Tech,-1,0.34247453607515754
UTEP,Louisiana Tech,-1,-0.8912490935853505
UTEP,Louisiana Tech,-1,2.2243050618604183
UTEP,Louisiana Tech,-1,-0.6421505306649413
UTEP,Louisiana Tech,-1,-0.8646705500480634
UTEP,Louisiana Tech,-1,-0.8912490935853505
Middle Tennessee,UAB,-1,0.11241169664405826
Middle Tennessee,UAB,-1,-0.562342396837074
Middle Tennessee,UAB,-1,1.2171246347246305
Middle Tennessee,UAB,-1,0.1124116966440587
Middle Tennessee,UAB,-1,-0.2618329856306101
Middle Tennessee,UAB,-1,0.8785201039906783
Middle Tennessee,UAB,-1,0.41473984985504764
Middle Tennessee,UAB,-1,-0.6421505306649413
Middle Tennessee,UAB,-1,-1.769836267676506
Middle Tennessee,UAB,-1,-0.34129233474226695
Middle Tennessee,UAB,-1,1.0703911497463936
Middle Tennessee,UAB,-1,-0.4915470403454988
Middle Tennessee,UAB,-1,-1.467508114465517
Middle Tennessee,UAB,-1,2.627885720994237
Middle Tennessee,UAB,-1,-0.037843008959173474
Middle Tennessee,UAB,-1,0.8889482788934262
Middle Tennessee,UAB,-1,0.9128434760434727
Middle Tennessee,UAB,-1,-0.6421505306649413
Middle Tennessee,UAB,-1,-0.8646705500480634
Middle Tennessee,UAB,-1,-0.8912490935853508
UAB,Middle Tennessee,1,1.3993993384756624
UAB,Middle Tennessee,1,0.2630151869635009
UAB,Middle Tennessee,1,-0.5626911815532849
UAB,Middle Tennessee,1,-1.042973756476897
UAB,Middle Tennessee,1,0.7290988150041267
UAB,Middle Tennessee,1,-0.3398223774539523
UAB,Middle Tennessee,1,1.010122900925488
Middle Tennessee,UAB,-1,-0.6421505306649414
Middle Tennessee,UAB,-1,-0.11010832273906357
UAB,Middle Tennessee,1,0.7152492610615115
UAB,Middle Tennessee,1,2.570105278322002
UAB,Middle Tennessee,1,-0.6421505306649413
UAB,Middle Tennessee,1,1.250712848027257
UAB,Middle Tennessee,1,-0.8646705500480635
UAB,Middle Tennessee,1,2.0682299046588835
UAB,Middle Tennessee,1,0.2630151869635009
UAB,Middle Tennessee,1,0.4058153792197201
UAB,Middle Tennessee,1,0.2630151869635009
UAB,Middle Tennessee,1,0.46755358532894054
UAB,Middle Tennessee,1,-1.095854562051267
UAB,Middle Tennessee,1,-0.8646705500480634
UAB,Middle Tennessee,1,-0.18956767185072043
Western Kentucky,UT San Antonio,-1,-0.18956767185072032
Western Kentucky,UT San Antonio,-1,-0.41208769123384215
Western Kentucky,UT San Antonio,-1,1.330754178088689
Western Kentucky,UT San Antonio,-1,-0.6421505306649413
Western Kentucky,UT San Antonio,-1,-0.2603630283422955
UT San Antonio,Western Kentucky,1,0.668830566183221
UT San Antonio,Western Kentucky,1,0.41473984985504764
UT San Antonio,Western Kentucky,1,0.4363654200792051
UT San Antonio,Western Kentucky,1,0.9128434760434732
UT San Antonio,Western Kentucky,1,0.6703005234715356
UT San Antonio,Western Kentucky,1,-0.1895676718507202
Western Kentucky,UT San Antonio,-1,-0.18809771456240565
Western Kentucky,UT San Antonio,-1,0.8583982380339412
Western Kentucky,UT San Antonio,-1,-0.589269725090572
UT San Antonio,Western Kentucky,1,-0.49007708305718434
UT San Antonio,Western Kentucky,1,-0.8646705500480635
Western Kentucky,UT San Antonio,-1,2.1902363595890098
Western Kentucky,UT San Antonio,-1,-1.6192327773570634
UT San Antonio,Western Kentucky,1,-0.6421505306649413
UT San Antonio,Western Kentucky,1,2.0415498691406038
UT San Antonio,Western Kentucky,1,0.7167192183498265
UT San Antonio,Western Kentucky,1,0.5004054163748046
UT San Antonio,Western Kentucky,1,-0.6421505306649413
UT San Antonio,Western Kentucky,1,-0.26036302834229597
UT San Antonio,Western Kentucky,1,-0.1381568235646653
UAB,Charlotte,1,2.128498153479789
UAB,Charlotte,1,0.5649945554582803
UAB,Charlotte,1,0.16557421683416162
UAB,Charlotte,1,-0.6421505306649413
UAB,Charlotte,1,-0.5623423968370749
Charlotte,UAB,-1,-0.03931296624748826
Charlotte,UAB,-1,1.0124246911118668
Charlotte,UAB,-1,0.2630151869635009
Charlotte,UAB,-1,-0.8646705500480634
Charlotte,UAB,-1,-0.4390150194873398
Charlotte,UAB,-1,1.8917756525061549
Charlotte,UAB,-1,0.26448514425181546
UAB,Charlotte,1,1.5816740422266942
UAB,Charlotte,1,0.5649945554582798
UAB,Charlotte,1,0.2861107144759729
UAB,Charlotte,1,-0.4915470403454991
UAB,Charlotte,1,-0.8646705500480634
UAB,Charlotte,1,0.015037796615195553
UAB,Charlotte,1,2.0717485660708084
UAB,Charlotte,1,0.97115871939421
UAB,Charlotte,1,-0.7938751935564881
Florida International,UT San Antonio,1,-0.6421505306649415
Florida International,UT San Antonio,1,-0.7125971024403062
UT San Antonio,Florida International,-1,0.11241169664405826
UT San Antonio,Florida International,-1,1.042974731971352
Florida International,UT San Antonio,1,1.3993993384756624
Florida International,UT San Antonio,1,-1.6986921264687203
Florida International,UT San Antonio,1,-1.317253408862285
Florida International,UT San Antonio,1,2.128498153479789
Florida International,UT San Antonio,1,-0.1895676718507202
Florida International,UT San Antonio,1,-0.8912490935853505
Florida International,UT San Antonio,1,2.9506190384963125
Florida International,UT San Antonio,1,-0.6421505306649418
Louisiana Tech,North Texas,-1,0.41473984985504764
Louisiana Tech,North Texas,-1,0.5583718750093309
Louisiana Tech,North Texas,-1,-1.094384604762952
Louisiana Tech,North Texas,-1,-0.8646705500480635
Louisiana Tech,North Texas,-1,0.5649945554582796
Louisiana Tech,North Texas,-1,3.1291906485917433
Louisiana Tech,North Texas,-1,-0.2603630283422955
Louisiana Tech,North Texas,-1,1.2430695114927417
Louisiana Tech,North Texas,-1,0.7908370211133469
Louisiana Tech,North Texas,-1,-0.1880977145624052
Louisiana Tech,North Texas,-1,-0.11010832273906379
North Texas,Louisiana Tech,1,1.0951181797945047
North Texas,Louisiana Tech,1,1.9476934070170717
North Texas,Louisiana Tech,1,-0.039312966247488035
North Texas,Louisiana Tech,1,1.1927463893927301
North Texas,Louisiana Tech,1,-0.34164111945847697
Western Kentucky,Middle Tennessee,-1,-0.037843008959173474
Western Kentucky,Middle Tennessee,-1,-0.2618329856306103
Western Kentucky,Middle Tennessee,-1,1.0302447668822252
Western Kentucky,Middle Tennessee,-1,0.41326989256673263
Western Kentucky,Middle Tennessee,-1,0.2555606736164884
Western Kentucky,Middle Tennessee,-1,0.11241169664405826
Western Kentucky,Middle Tennessee,-1,-0.5623423968370744
Western Kentucky,Middle Tennessee,-1,-0.8912490935853508
Western Kentucky,Middle Tennessee,-1,-0.6421505306649413
Western Kentucky,Middle Tennessee,-1,1.61526225552932
Western Kentucky,Middle Tennessee,-1,1.3993993384756624
Western Kentucky,Middle Tennessee,-1,0.9414405114327895
Western Kentucky,Middle Tennessee,-1,-0.6421505306649415
Western Kentucky,Middle Tennessee,-1,0.4941991989667045
Middle Tennessee,Western Kentucky,1,-0.6421505306649415
Middle Tennessee,Western Kentucky,1,-0.8646705500480634
Middle Tennessee,Western Kentucky,1,2.237389853005446
Middle Tennessee,Western Kentucky,1,-0.6421505306649413
Middle Tennessee,Western Kentucky,1,-0.11010832273906379
Western Kentucky,Middle Tennessee,-1,-1.2461092676544987
Western Kentucky,Middle Tennessee,-1,0.6444539045699362
Middle Tennessee,Western Kentucky,1,-0.03784300895917325
Middle Tennessee,Western Kentucky,1,-0.7144158444448316
Middle Tennessee,Western Kentucky,1,-0.3412923347422665
Middle Tennessee,Western Kentucky,1,-0.41096651866173817
Middle Tennessee,Western Kentucky,1,-0.8912490935853505
Western Kentucky,Middle Tennessee,-1,3.219361537617747
Western Kentucky,Middle Tennessee,-1,0.1124116966440587
Western Kentucky,Middle Tennessee,-1,-0.8912490935853503
Western Kentucky,Middle Tennessee,-1,0.11241169664405848
Florida International,Charlotte,-1,0.1124116966440587
Florida International,Charlotte,-1,-0.41208769123384226
Florida International,Charlotte,-1,-0.740994387982119
Florida International,Charlotte,-1,1.7095009487551236
Florida International,Charlotte,-1,0.7152492610615111
Charlotte,Florida International,1,-0.6421505306649414
Charlotte,Florida International,1,0.7290988150041264
Charlotte,Florida International,1,0.5664645127465944
Charlotte,Florida International,1,-0.8646705500480634
Charlotte,Florida International,1,1.333055968275068
Charlotte,Florida International,1,0.4147398498550481
Charlotte,Florida International,1,-0.03784300895917325
Charlotte,Florida International,1,-0.2618329856306101
Charlotte,Florida International,1,1.821081787995572
Charlotte,Florida International,1,2.432779312160946
Charlotte,Florida International,1,2.119988562166694
Charlotte,Florida International,1,0.7305687722924417
Charlotte,Florida International,1,0.7908370211133471
Charlotte,Florida International,1,-1.3967127579739416
Charlotte,Florida International,1,-0.41208769123384226
Charlotte,Florida International,1,-0.4900770830571841
Charlotte,Florida International,1,-0.8912490935853505
UTEP,Florida Atlantic,1,0.1124116966440587
UTEP,Florida Atlantic,1,0.5578888268274769
UTEP,Florida Atlantic,1,0.715249261061512
UTEP,Florida Atlantic,1,-0.8646705500480634
UTEP,Florida Atlantic,1,-0.1895676718507202
UTEP,Florida Atlantic,1,1.5874970530380677
UTEP,Florida Atlantic,1,-0.49007708305718367
UTEP,Florida Atlantic,1,-0.26218177034682144
Florida Atlantic,UTEP,-1,0.2630151869635009
Florida Atlantic,UTEP,-1,-0.33982237745395194
Florida Atlantic,UTEP,-1,-1.01639521293961
UTEP,Florida Atlantic,1,-0.6421505306649415
UTEP,Florida Atlantic,1,1.5549940067084147
UTEP,Florida Atlantic,1,-0.6421505306649414
Florida Atlantic,UTEP,-1,-0.6421505306649414
Florida Atlantic,UTEP,-1,-0.2603630283422952
Florida Atlantic,UTEP,-1,1.511075876369552
Florida Atlantic,UTEP,-1,-0.7938751935564881
Florida Atlantic,UTEP,-1,-1.4675081144655169
UTEP,Florida Atlantic,1,-0.490077083057184
UTEP,Florida Atlantic,1,1.1589076492404047
UTEP,Florida Atlantic,1,-0.6421505306649413
Louisiana Tech,Rice,1,-0.6421505306649413
Louisiana Tech,Rice,1,-0.4120876912338425
Louisiana Tech,Rice,1,-0.2884115291678975
Louisiana Tech,Rice,1,2.255493227110154
Louisiana Tech,Rice,1,-2.001020279679709
Louisiana Tech,Rice,1,0.1922198304719256
Louisiana Tech,Rice,1,1.8859552009078515
